"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",11.2411195914746,-1.30527976573216,0.781070619980201,-1.67114180503326,0.0946936716988219,0.171599400206997
"ENSG00000000419",375.332069500155,-1.04420973797072,0.204458486306596,-5.10719685366776,3.26973065544654e-07,3.28294041761745e-06
"ENSG00000000457",624.021945197082,0.0511469830589484,0.153277389643049,0.333689027312242,0.738614230400179,0.817150902713049
"ENSG00000000460",276.456155836393,-1.00953152676121,0.234967950745816,-4.29646478831195,1.7354351946585e-05,0.000107389569373046
"ENSG00000000938",9777.10343725608,-0.0128539195892982,0.20769460458519,-0.06188855803438,0.950651579397255,0.967823539496386
"ENSG00000000971",306.440389836671,-1.21667174667246,0.339817534671291,-3.58036776368634,0.000343110951627023,0.00147844786702562
"ENSG00000001036",552.93561074891,-0.269002308495477,0.216244692853541,-1.24397184016751,0.213509927099801,0.325649748534064
"ENSG00000001084",595.516556598846,0.946657319161687,0.241634026134322,3.91773184557811,8.9386060383484e-05,0.000454506867830673
"ENSG00000001167",1217.93706108677,0.837346858269872,0.163778707399794,5.11267228545074,3.17633067356216e-07,3.21016068654549e-06
"ENSG00000001460",64.1841483233163,0.298194894152525,0.326527088194636,0.913231719307702,0.361120684919036,0.484844838082025
"ENSG00000001461",987.395039609521,0.551786606954038,0.186748177283968,2.95470946479437,0.00312963622022421,0.0100353719792026
"ENSG00000001497",493.219814906996,-0.0181991146940837,0.17708210594513,-0.102772183541362,0.91814378265655,0.946097062408098
"ENSG00000001561",881.791497207639,-0.721699409970049,0.245383214157133,-2.94111156889445,0.00327036718721193,0.010422309768163
"ENSG00000001629",1991.76635691691,-1.07289541512098,0.230858665676464,-4.6474123549886,3.36124830970028e-06,2.56092772676288e-05
"ENSG00000001630",389.160370212484,-0.17059096416588,0.21740581993989,-0.784666041659079,0.432649397915968,0.554545215315938
"ENSG00000001631",635.066281499874,0.237340958583333,0.20958627624187,1.13242604830401,0.257455358788818,0.375932940943104
"ENSG00000002016",161.23824900297,0.803572905772875,0.215976020624803,3.72065798530873,0.000198704390543586,0.000919849400609344
"ENSG00000002330",287.411882148302,-1.64659688226926,0.251913862147395,-6.53634884651897,6.30387848411195e-11,1.67514978658759e-09
"ENSG00000002549",1405.34360664337,-0.33378416235637,0.31150567114424,-1.07151873392961,0.283936251804268,0.404262139395044
"ENSG00000002586",2541.45759039457,-0.123704507487295,0.171019701049093,-0.723334836445448,0.469474195211023,0.588647372863331
"ENSG00000002587",48.672535570745,-1.23356681330185,0.670203095289474,-1.84058656543364,0.0656821679803861,0.128210171740096
"ENSG00000002726",8.4562936070656,0.0742654697597309,1.65627427341446,0.0448388717688831,0.964235741045825,0.976895682043183
"ENSG00000002745",21.7655161763919,-0.437157341083353,0.634007452395191,-0.689514515061037,0.490499542145988,0.608374236052073
"ENSG00000002746",31.5875770623782,2.92802600603813,0.508631080342622,5.75667928917315,8.57846653394703e-09,1.30148304769388e-07
"ENSG00000002822",929.275511486454,-1.27133376629603,0.226580467766162,-5.61095922711255,2.0120817236775e-08,2.76343539891391e-07
"ENSG00000002834",6588.13529144918,0.331031845099667,0.16770839133799,1.97385379740793,0.0483983696180156,0.100178904987873
"ENSG00000002919",1216.67129596117,-0.648763453498721,0.247165499219249,-2.62481396290359,0.00866963222178399,0.0238392047236516
"ENSG00000002933",425.519107564364,-0.821489733745359,0.962852625878799,-0.853183251170533,0.39355768996039,0.517713763145454
"ENSG00000003056",4337.53752185458,-0.358334132308217,0.148691959417221,-2.40990927628274,0.015956487825521,0.0399409640102611
"ENSG00000003096",23.4961643512385,-1.54248999747377,0.651320341748039,-2.36825091833302,0.0178724102017487,0.0438657396740624
"ENSG00000003147",93.9087142431896,-0.637887884026354,0.36389489493751,-1.75294540511731,0.0796113787589146,0.149618936169527
"ENSG00000003249",29.3083533781771,-0.816572723053358,0.510947173590642,-1.59815488813639,0.11000851065426,0.193532804255573
"ENSG00000003393",477.626394099797,0.182801572270815,0.206396376241102,0.88568208221483,0.375788866244899,0.499934257693634
"ENSG00000003400",1855.24542618692,0.330496048386375,0.156524917931117,2.11145964971416,0.0347328226431769,0.0760171942358216
"ENSG00000003402",12008.273557514,0.904836634010906,0.178745304457866,5.06215610393387,4.14541372458774e-07,4.01389874371492e-06
