"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",11.2411195914746,0.215363923357948,0.845104583130823,0.254837007935868,0.79884899048108,0.932008545493592
"ENSG00000000419",375.332069500155,0.35087540796088,0.217109617545467,1.61612098039554,0.106068158953219,0.412752345074866
"ENSG00000000457",624.021945197082,0.107138405891172,0.176616535631402,0.606615940620472,0.544105818908254,0.812617351677609
"ENSG00000000460",276.456155836393,0.355708328752275,0.258035567047809,1.37852441359903,0.168041435551994,0.498997536427312
"ENSG00000000938",9777.10343725608,0.105391649969116,0.241786836772618,0.435886632109047,0.662918984519995,0.876359963902136
"ENSG00000000971",306.440389836671,0.397172353357402,0.385563408174289,1.03010904286297,0.302958820729645,0.638703113631172
"ENSG00000001036",552.93561074891,-0.246031061924564,0.244983461892275,-1.00427620715373,0.315245498627074,0.650798952840558
"ENSG00000001084",595.516556598846,0.0156304788568026,0.283458404953757,0.0551420546494381,0.95602529232729,0.986627709976158
"ENSG00000001167",1217.93706108677,-0.246989053220823,0.180045100641733,-1.37181768534929,0.170120200305193,0.501856109706497
"ENSG00000001460",64.1841483233163,-0.249548647383462,0.375803524979405,-0.664040198657364,0.506664583060214,0.791635433061725
"ENSG00000001461",987.395039609521,-0.121037272346908,0.216745996453302,-0.558429102855357,0.576551404405082,0.831155144761137
"ENSG00000001497",493.219814906996,-0.00325579053641424,0.206620453529556,-0.0157573487077285,0.987427975008878,0.996171283171039
"ENSG00000001561",881.791497207639,0.205954642297439,0.282640378018381,0.728680890329284,0.466196884856008,0.768127391042849
"ENSG00000001629",1991.76635691691,0.585217356250368,0.22829414717939,2.56343565299777,0.0103641910301556,0.166315220005941
"ENSG00000001630",389.160370212484,-0.268945191332064,0.245223615110177,-1.09673446911395,0.272757483864476,0.611530616389163
"ENSG00000001631",635.066281499874,-0.136729055918829,0.243125605781046,-0.562380319751116,0.573856924805414,0.829677127825616
"ENSG00000002016",161.23824900297,-0.137537390305149,0.253693279090177,-0.542140457163078,0.587721750000493,0.837441308524258
"ENSG00000002330",287.411882148302,0.48112159598439,0.261477161502755,1.84001383990594,0.0657662054574357,0.337054017832132
"ENSG00000002549",1405.34360664337,-0.127447997829809,0.364115596485872,-0.350020705127237,0.726323158906811,0.904139817824535
"ENSG00000002586",2541.45759039457,-0.0969324374520776,0.198310057351809,-0.488792342387942,0.624988719928171,0.85907190557291
"ENSG00000002587",48.672535570745,0.142523310166308,0.781657490499558,0.182334733433209,0.855320042197106,0.953539909087919
"ENSG00000002726",8.4562936070656,1.31722420560718,1.96999801322645,0.66864240307016,0.503723616759833,0.790278438437677
"ENSG00000002745",21.7655161763919,-1.00406723492559,0.707901123961725,-1.41837214398868,0.156082143894232,0.482968056223571
"ENSG00000002746",31.5875770623782,-1.33074847105041,0.586332795140287,-2.26961289233704,0.0232310807045876,0.223569214821985
"ENSG00000002822",929.275511486454,0.334837960602853,0.250747029347603,1.33536162511691,0.181758018165606,0.51737362278761
"ENSG00000002834",6588.13529144918,-0.109040279825201,0.194068258163618,-0.561865607786667,0.574207587570531,0.829820068718482
"ENSG00000002919",1216.67129596117,0.284983047722142,0.280907282493937,1.01450929001206,0.31033979880302,0.645453493511718
"ENSG00000002933",425.519107564364,-0.148823350814642,1.14144847676795,-0.130381137514012,0.896264889280755,0.968309328799982
"ENSG00000003056",4337.53752185458,0.129084491661527,0.169793387508061,0.760244515737686,0.447108440442684,0.755016449883118
"ENSG00000003096",23.4961643512385,1.25208538770625,0.716083501077592,1.74851869345134,0.0803742515375882,0.366647268731108
"ENSG00000003147",93.9087142431896,0.748393488361957,0.386297226667345,1.93735144002581,0.0527023982538496,0.309242615125517
"ENSG00000003249",29.3083533781771,0.0514879081919406,0.591398783322432,0.0870612345576459,0.930622838684187,0.979880090340739
"ENSG00000003393",477.626394099797,-0.131800946369992,0.239940864779346,-0.549305957079044,0.582795499916745,0.834707523662054
"ENSG00000003400",1855.24542618692,-0.00271777512203968,0.182866239502738,-0.0148620933499264,0.988142201705165,0.996292228210466
"ENSG00000003402",12008.273557514,-0.0275945958219608,0.209186573435878,-0.131913800052848,0.895052473155593,0.967763116836707
"ENSG00000003436",564.347985434316,0.105525999382621,0.315498688864401,0.334473654272382,0.738022168110586,0.909768810046923
"ENSG00000003509",261.889742624378,0.189631946019895,0.211248188756812,0.897673713255824,0.369359527614052,0.698896306413279
"ENSG00000003756",4146.6544407075,-0.255390770372736,0.135394984550571,-1.88626462952434,0.0592593031334244,0.323284747874579
"ENSG00000004059",2595.01918423396,0.456501615505939,0.210670683399519,2.16689673256636,0.0302427291600273,0.246368476302849
"ENSG00000004139",712.244051641993,-0.0917795362886532,0.337626497275368,-0.271837480260911,0.785746984908993,0.927508502359992
"ENSG00000004142",924.645449554728,0.275780324760737,0.19286469635569,1.42991604981001,0.152741114988327,0.478323311758961
"ENSG00000004399",1778.12458882844,-0.485503855283222,0.299209041649874,-1.622624278351,0.104669747276558,0.40999637127748
"ENSG00000004455",2429.88732781768,0.365099709888946,0.173710919798635,2.10176602779013,0.0355737764194306,0.265375461796529
"ENSG00000004468",583.480819226736,-0.0863323563845885,0.317138118062771,-0.272223209596964,0.785450396808583,0.927508502359992
"ENSG00000004478",738.893433890326,0.256720569759953,0.147627648132641,1.73897351212487,0.0820394221909197,0.369384986858561
