"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",9.26194273862627,1.42015230416735,0.984599359167828,1.44236565964013,0.149199246125835,0.239736184380649
"ENSG00000000419",349.366458715997,1.23697119257473,0.199824379789004,6.19029166451492,6.0052991597222e-10,6.37973028239074e-09
"ENSG00000000457",610.63518979398,0.0304529572272559,0.189625545151538,0.160595225727207,0.872412215407444,0.916368966035561
"ENSG00000000460",263.320233919631,1.20466972417126,0.229590470249147,5.24703713905883,1.54564749869651e-07,1.11669775796013e-06
"ENSG00000000938",9326.62146336012,0.0937711494554285,0.220666820435577,0.424944489934338,0.670877141152891,0.762632530444358
"ENSG00000000971",279.217200321107,1.42886684912748,0.374612537815336,3.81425260740161,0.000136595694215755,0.000554138210051094
"ENSG00000001036",484.955528586055,0.169324018238241,0.216330488703357,0.782709914137098,0.433797479001344,0.552881179182724
"ENSG00000001084",567.386429289995,-0.911773630963391,0.247925372721373,-3.67761323076873,0.000235426576556132,0.000902978124799708
"ENSG00000001167",1249.8574431916,-0.937734302783982,0.177850163496509,-5.27260860686466,1.34498195460671e-07,9.84295714577271e-07
"ENSG00000001460",59.5790789863956,-0.399231447096966,0.380129639508345,-1.05025077132456,0.293602832233092,0.409549371858074
"ENSG00000001461",969.28066294257,-0.584993339141959,0.188544913544187,-3.10267367146376,0.00191780983979574,0.00590402890222037
"ENSG00000001497",480.519391055459,0.0456283975774109,0.215474562044906,0.21175769958359,0.832296070926375,0.888129975720545
"ENSG00000001561",821.089698731175,0.848835701640756,0.286351170755374,2.96431720324938,0.00303355411936686,0.00882186744997495
"ENSG00000001629",1965.30903170719,1.36456838090216,0.193835800160518,7.03981606995272,1.92493759470043e-12,2.97297160180926e-11
"ENSG00000001630",347.603650407749,0.0576330114871796,0.270640439153302,0.212950480229357,0.831365587747475,0.88763596394167
"ENSG00000001631",600.484223261771,-0.279482791116445,0.246768428799366,-1.13257110107743,0.257394410256985,0.369154665981258
"ENSG00000002016",147.790837558689,-0.849009519553118,0.226487867371872,-3.74858719544179,0.00017783351151117,0.000701620118148568
"ENSG00000002330",261.808088817922,1.89814243352579,0.22219456676379,8.54270408665602,1.31116850847549e-17,3.92907090814865e-16
"ENSG00000002549",1253.85605381787,0.298212089949527,0.316891318409609,0.941054780062046,0.346676787292737,0.466164263987501
"ENSG00000002586",2363.20465047299,0.103432192150261,0.180307611125229,0.573642962184354,0.566209433006205,0.674669239669383
"ENSG00000002587",43.5606120328701,1.33376429327257,0.663654198777977,2.00972780060536,0.0444600059044908,0.088879885449862
"ENSG00000002726",9.39864895659863,0.464234072946699,1.3523068482794,0.343290484358166,0.731379938734333,0.810852305911757
"ENSG00000002745",16.0584534240246,-0.122679169682421,0.80205705429053,-0.152955664470701,0.878433238414543,0.921017050672568
"ENSG00000002746",38.4320781522664,-3.7172972655018,0.46709553148898,-7.95832332981652,1.74386166883386e-15,4.06595115417579e-14
"ENSG00000002822",859.521758292447,1.4583955874542,0.196522952232417,7.42099368489756,1.16244860138717e-13,2.12795343146494e-12
"ENSG00000002834",6348.41210728322,-0.357577611242049,0.191111117546066,-1.87104557721953,0.0613387639607552,0.116033331867972
"ENSG00000002919",1122.25425039623,0.813652981449994,0.254909345574852,3.19193076116964,0.00141325205716302,0.00451059554267449
"ENSG00000002933",358.738344586465,0.771104638029122,1.07324035741811,0.718482707717183,0.472459706353138,0.5898534051135
"ENSG00000003056",4006.74133987783,0.450225354589464,0.169476068455984,2.6565718610967,0.00789396247469885,0.0203216971019366
"ENSG00000003096",24.5149535494072,2.20197456949453,0.771632305797872,2.8536578276329,0.00432190539431641,0.0120012792917813
"ENSG00000003147",91.3461870832665,0.996622971333342,0.365222990369357,2.72880677726623,0.00635639363695644,0.0168397232004687
"ENSG00000003249",26.7893265369391,0.87222245473207,0.534996245066446,1.63033378790115,0.103030970209143,0.178071603365564
"ENSG00000003393",459.982204459369,-0.221813832034733,0.241939761488487,-0.916814295715869,0.359239960152148,0.479301125712152
"ENSG00000003400",1764.06437381741,-0.30263821140491,0.164739380908923,-1.83707265218038,0.0661991707800883,0.123532771038099
"ENSG00000003402",12776.590426241,-0.889717801936347,0.22580467804745,-3.9402097849779,8.14103848377457e-05,0.000348171846981059
"ENSG00000003436",567.367485009452,0.262716483496846,0.251998093940734,1.04253361360198,0.297164349662633,0.413454167401213
"ENSG00000003509",259.623938646666,-0.0269010498293155,0.221263874987758,-0.121579041453576,0.903232412833387,0.937260102795684
"ENSG00000003756",4215.76105091746,-1.05872747296409,0.117651950770789,-8.99880933573908,2.28178795483762e-19,8.49438709237872e-18
"ENSG00000003987",2.80499981936043,-1.6982837225027,1.66712243532923,-1.01869166086012,0.308349372809941,0.425629742900302
"ENSG00000004059",2460.36231933494,1.62028010046462,0.178962750516815,9.05372819642925,1.38168464851029e-19,5.27660602836259e-18
"ENSG00000004139",663.437187569125,-0.334899163677391,0.232527776600662,-1.44025444432189,0.149795424886047,0.240527658046907
"ENSG00000004142",838.449345594461,1.42436578176802,0.175185611944988,8.1306093916851,4.27137644075845e-16,1.08126843614628e-14
"ENSG00000004399",1627.66302006942,-0.420365544581043,0.22787762534206,-1.84469863572628,0.065081389453019,0.121907528022834
"ENSG00000004455",2298.93527722927,0.920340333638653,0.187042853358374,4.9204784738569,8.63328954869643e-07,5.46754434606507e-06
"ENSG00000004468",529.076074584749,-0.330499681093321,0.257533702879323,-1.28332593908374,0.19937790870461,0.302601770876978
"ENSG00000004478",658.918366699341,0.656215159769504,0.15905070514375,4.12582364332443,3.69410276272522e-05,0.000170823332347315
"ENSG00000004487",732.426424746513,0.00988629005126655,0.184991088393252,0.0534419800279806,0.957379757758508,0.972870797097513
"ENSG00000004534",1584.5974086861,-1.160383880643,0.173936760348973,-6.67129753546577,2.53551575510677e-11,3.31174490273897e-10
"ENSG00000004660",214.325726265136,-0.762276622774712,0.306412180340402,-2.48774908989544,0.0128554394156257,0.031007039897217
"ENSG00000004700",1678.59840557625,0.968013497337002,0.195885617108694,4.94172829850935,7.74330751791256e-07,4.93447887379803e-06
"ENSG00000004766",1191.12097486986,1.42518564746157,0.265660623069213,5.3646853304649,8.10904611611095e-08,6.11977415577027e-07
"ENSG00000004777",47.6301274091918,0.0164474937687741,0.520440179537604,0.0316030437607396,0.974788616033703,0.984156243179087
"ENSG00000004779",251.70708163227,1.18794786716336,0.230060617876892,5.16362982124584,2.42206461811054e-07,1.69506260003628e-06
"ENSG00000004799",787.795093635537,1.65313010123029,0.250798866324044,6.59145763081067,4.35529122926265e-11,5.50469048377561e-10
"ENSG00000004809",89.3164732972476,1.29377068482961,0.369709051147926,3.49942929666591,0.000466255239348589,0.00167632412577918
"ENSG00000004838",17.2981956219679,-1.02336993718231,0.580500054440811,-1.76291100983292,0.0779154998418729,0.141306904052742
"ENSG00000004846",14.5511779241764,-0.82529531869233,0.542820779432952,-1.52038269344527,0.12841482154346,0.212571835126436
"ENSG00000004864",275.603426049941,0.68722401280795,0.268920145843653,2.55549472001065,0.0106036969809627,0.0262524465121076
"ENSG00000004866",170.505174531951,0.800714408744245,0.28804416804733,2.77983204510732,0.00543870196233488,0.0146717444594399
"ENSG00000004897",1399.8946261917,0.265325773686318,0.195265516601712,1.35879482616232,0.174211613273414,0.2716021280314
"ENSG00000004939",144.161039585249,0.517933347453528,0.520689823508308,0.994706107301641,0.319879223236825,0.438073895119675
