"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",8.32861316248283,-1.26044176357352,0.765709418698966,-1.64610978106442,0.099741159049741,0.197716847097326
"ENSG00000000419",296.273279539911,-0.892197801016184,0.263173956242124,-3.390144730717,0.000698557330072055,0.00405264301745611
"ENSG00000000457",614.588838537264,0.0730151653376451,0.171849057600497,0.424879637730606,0.670924419121564,0.775585758506547
"ENSG00000000460",233.900170371281,-0.855548004152331,0.260502146755992,-3.28422630986496,0.00102262769295652,0.00551748474441951
"ENSG00000000938",8932.70874911026,0.00632495212490849,0.279248761183459,0.0226498842755945,0.98192955212101,0.989531536007156
"ENSG00000000971",232.212968952271,-1.03674233724613,0.394456144776883,-2.62828289272194,0.00858171157216582,0.0299408522463074
"ENSG00000001036",538.456556923887,-0.418940048695995,0.257439365086571,-1.62733484273128,0.103666001674389,0.203485246615243
"ENSG00000001084",608.171123631075,0.92412062922548,0.292273286736917,3.16183746911262,0.00156777041863476,0.00773985467595262
"ENSG00000001167",1348.03100409516,0.688905399144617,0.196389203098202,3.50785780621626,0.000451730429853711,0.00285774095344096
"ENSG00000001460",59.8973375898325,0.14871993581445,0.324141568133449,0.458811675006218,0.646369410073693,0.756806832120758
"ENSG00000001461",1056.79666647716,0.4640192528062,0.216871232803691,2.13960720750006,0.0323865236569381,0.0843931246031629
"ENSG00000001497",455.691006771728,-0.0514417960782343,0.191875285794289,-0.268100166549774,0.788622217635396,0.864313860370583
"ENSG00000001561",751.068980610338,-0.648551654850643,0.285271747074128,-2.27345210839305,0.0229989490413429,0.0646414968452091
"ENSG00000001629",1700.79146614458,-0.784247831051452,0.249898769474114,-3.13826207588704,0.00169952846683345,0.00825750962329747
"ENSG00000001630",401.739821316113,-0.330192636587291,0.180868199532858,-1.82559807329373,0.0679108262475672,0.147972077038359
"ENSG00000001631",640.28588877966,0.13762874684419,0.224880162497747,0.612009282257475,0.540531616249799,0.669157847094682
"ENSG00000002016",192.304969084935,0.707877231996521,0.249784811548692,2.83394825973448,0.00459767753795721,0.0182875605202128
"ENSG00000002330",200.831257749372,-1.42100928135087,0.304337085861814,-4.66919526855194,3.02381864434701e-06,5.06933102736044e-05
"ENSG00000002549",1327.67104759986,-0.43553569374078,0.372940107803576,-1.16784353473232,0.242869883904961,0.3802651964006
"ENSG00000002586",2418.45281192477,-0.201462845974242,0.228684979578568,-0.880962301702142,0.378338224576805,0.520997936127638
"ENSG00000002587",42.2433323733161,-1.19633064656127,0.774020269615178,-1.54560635363729,0.122199665815153,0.230074069783895
"ENSG00000002726",7.69487723378291,0.859376408623828,1.28275233176467,0.669947258986144,0.50289141182431,0.636311582308311
"ENSG00000002745",23.8001123434892,-0.878107736347534,0.472197315229633,-1.85962034943063,0.0629392581907979,0.139589280743944
"ENSG00000002746",42.5183848116553,2.38245399186912,0.478820870728556,4.97566864252193,6.50227955760585e-07,1.39258535493646e-05
"ENSG00000002822",721.524422758416,-1.12684747280742,0.267551141678108,-4.21170870637934,2.53446237829877e-05,0.000282823801413319
"ENSG00000002834",6566.76490470768,0.245990459831741,0.229306578876786,1.07275796898928,0.283379723564099,0.425189299170225
"ENSG00000002919",1001.89504372838,-0.535000900993692,0.323771466228729,-1.65240287300592,0.098452450253361,0.195880667269451
"ENSG00000002933",393.052887622625,-0.918430595224702,1.12364269336253,-0.817368902632447,0.413717641462628,0.555025293535142
"ENSG00000003056",3788.16041713534,-0.324811737585536,0.177353863726369,-1.83143310645136,0.0670359236457504,0.146492672381177
"ENSG00000003096",14.1443586269256,-0.918742153479123,0.597043530126966,-1.53881937768214,0.123848397813082,0.232403869456475
"ENSG00000003147",74.2674775536445,-0.249626520552811,0.399901416059907,-0.624220146585868,0.532483017705499,0.662194517116553
"ENSG00000003249",25.749731949346,-0.815385702481991,0.593570465421731,-1.37369655328565,0.169535907383062,0.293054420451762
"ENSG00000003393",502.519408918594,0.0866070507096919,0.21163840034042,0.409221816883819,0.682376885156522,0.784929419917448
"ENSG00000003400",1760.95760702955,0.295601766925698,0.201875216046475,1.46427963132258,0.143117560166113,0.258363983506382
"ENSG00000003402",14424.9339065706,0.858939456928459,0.22781033505294,3.77041479144857,0.00016297644192326,0.00126543419709434
"ENSG00000003436",639.472842031701,-0.158160156726987,0.311828369962356,-0.507202589508068,0.612012678271711,0.728930111477921
"ENSG00000003509",269.00305125127,0.213123665897364,0.196852351854235,1.08265745311073,0.278960495661233,0.42052937158272
"ENSG00000003756",4602.37739174826,0.801199479326031,0.167352145811641,4.78750646094375,1.68866303170375e-06,3.13543990248084e-05
"ENSG00000003987",1.46888245627204,3.48057704440261,2.29961994039416,1.51354447022495,0.130141414129798,0.241136968109631
"ENSG00000004059",1946.37199339022,-1.16890302307812,0.248371914027469,-4.70626088161017,2.52301608404839e-06,4.37428353428251e-05
"ENSG00000004139",785.618144242791,0.243408790041044,0.358905318051626,0.678197780301577,0.497646299762746,0.631843499455202
"ENSG00000004142",732.292797083153,-1.15375245807202,0.21592121743489,-5.34339548367882,9.12214362248355e-08,2.85276395902121e-06
