"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000279214",1.25110851320183,-3.61912797391915,3.04358022682799,-1.18910220996244,0.234399448855004,NA
"ENSG00000279218",0,NA,NA,NA,NA,NA
"ENSG00000279222",0,NA,NA,NA,NA,NA
"ENSG00000279223",0,NA,NA,NA,NA,NA
"ENSG00000279225",0,NA,NA,NA,NA,NA
"ENSG00000279226",0,NA,NA,NA,NA,NA
"ENSG00000279231",0.110972196010794,0.883854640290205,3.16074699792792,0.279634732191356,0.779757757272768,NA
"ENSG00000279237",0,NA,NA,NA,NA,NA
"ENSG00000279239",0,NA,NA,NA,NA,NA
"ENSG00000279240",0,NA,NA,NA,NA,NA
"ENSG00000279248",0,NA,NA,NA,NA,NA
"ENSG00000279249",0.192572824371588,-0.823690811051242,3.15804395768075,-0.260823098756407,0.794228930597494,NA
"ENSG00000279251",0,NA,NA,NA,NA,NA
"ENSG00000279256",0,NA,NA,NA,NA,NA
"ENSG00000279261",0.490941654776919,0.863587691481259,2.97870765813857,0.289920257572683,0.771877243588266,NA
"ENSG00000279262",0.112765951710288,0.883854640290205,3.16074699792792,0.279634732191356,0.779757757272768,NA
"ENSG00000279264",0,NA,NA,NA,NA,NA
"ENSG00000279266",0.275720924079685,-1.42646742408665,3.13683963560386,-0.454746684496048,0.649291490687304,NA
