"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000005",0,NA,NA,NA,NA,NA
"ENSG00000001617",0.10392026926511,-0.585073865646861,3.16074699792792,-0.185106199904774,0.85314573882314,NA
"ENSG00000001626",0,NA,NA,NA,NA,NA
"ENSG00000002079",0,NA,NA,NA,NA,NA
"ENSG00000003137",0,NA,NA,NA,NA,NA
"ENSG00000003987",1.90652467399516,2.65647242459114,2.1091188070917,1.25951767897523,0.207843408725226,NA
"ENSG00000003989",0.297428226617391,1.69076430520003,3.13940260502035,0.538562433023485,0.590188814937128,NA
"ENSG00000004776",0,NA,NA,NA,NA,NA
"ENSG00000004848",0.52083208160993,-2.50087359393448,3.09204735461994,-0.808808309548635,0.418625415789561,NA
"ENSG00000004939",297.050994517487,-1.24422548290272,0.814246122530096,-1.52807050408365,NA,NA
"ENSG00000004948",2.53334634965827,0.606491355109782,1.48692712658054,0.407882366437499,0.683360039257063,NA
"ENSG00000005001",5.33133940467151,-0.330139680694762,1.28607640320596,-0.256703007590982,0.797408049612872,NA
"ENSG00000005073",0,NA,NA,NA,NA,NA
"ENSG00000005421",0,NA,NA,NA,NA,NA
"ENSG00000005981",1.51794544174051,0.0741547164086571,2.61875324504536,0.0283168017257665,0.977409480133851,NA
"ENSG00000006016",0.692007891713642,-2.92909185865532,3.07527516302875,-0.952464967645543,0.340861224526059,NA
"ENSG00000006042",4.81488965341343,-0.790997231039736,1.18390364275145,-0.668126359676893,0.504052937002074,NA
"ENSG00000006047",0.545398275827724,2.55286424031487,3.08899964705409,0.826437206863872,0.408556124599865,NA
"ENSG00000006059",0,NA,NA,NA,NA,NA
"ENSG00000006071",0,NA,NA,NA,NA,NA
"ENSG00000006116",0,NA,NA,NA,NA,NA
"ENSG00000006118",1.26022822000031,-0.735209449785485,2.20090866037362,-0.334048142488875,0.738343230706674,NA
"ENSG00000006128",0,NA,NA,NA,NA,NA
"ENSG00000006210",3.36516189256457,-0.323465562220432,1.23319960689247,-0.262297814897567,0.793091846528606,NA
"ENSG00000006283",0.495713711028985,2.4272110912367,3.09465069536705,0.784324736510792,0.432849588348839,NA
"ENSG00000006377",0,NA,NA,NA,NA,NA
"ENSG00000006453",6.72312457850696,0.842463445404377,1.07426104533222,0.784226002669437,0.432907510070826,NA
"ENSG00000006606",0,NA,NA,NA,NA,NA
"ENSG00000006611",0,NA,NA,NA,NA,NA
"ENSG00000006659",1.00070180129888,-0.286092892332404,2.52845330180628,-0.113149367689735,0.909912136509993,NA
"ENSG00000006788",0,NA,NA,NA,NA,NA
"ENSG00000007001",0,NA,NA,NA,NA,NA
"ENSG00000007062",4.23226706376422,1.96464985955384,1.22463442883032,1.60427456006633,0.108653546119719,NA
"ENSG00000007171",0.942335013179771,0.916425034514692,2.60062079102413,0.352387029157682,0.724548028171871,NA
"ENSG00000007174",3.04165693704667,-0.448515102510011,1.10222256232024,-0.40691881825197,0.68406761415824,NA
"ENSG00000007216",0,NA,NA,NA,NA,NA
"ENSG00000007306",0,NA,NA,NA,NA,NA
"ENSG00000007314",3.76589861354022,-0.267486650445019,1.30409189770144,-0.205113344325262,0.837483570821088,NA
"ENSG00000007372",0,NA,NA,NA,NA,NA
"ENSG00000007384",0.400080825126783,0.799087837029448,3.15163303238591,0.253547233709664,0.799845366015356,NA
"ENSG00000007866",1.3835117018888,0.781906673634586,2.09918964580111,0.372480245031025,0.709535317753609,NA
"ENSG00000007908",0.099142742205797,0.56906775390411,3.16074699792792,0.180042171764198,0.857119460833574,NA
"ENSG00000007933",2.87523209456418,-1.3506932707448,1.33769243029553,-1.00971885625935,0.312630005749824,NA
"ENSG00000007952",0.629502542230712,-2.77427233332706,3.08078443572009,-0.900508422842188,0.36784974496094,NA
"ENSG00000008056",1.50133737091034,-2.90804445612908,2.55399078988102,-1.13862762060491,0.254858503075686,NA
"ENSG00000008118",0,NA,NA,NA,NA,NA
"ENSG00000008196",0,NA,NA,NA,NA,NA
"ENSG00000008197",0,NA,NA,NA,NA,NA
